hour,wind_generation_kwh,,,average = ,0.392382769,kWh-year per kW,,,,
6591,0.135026151,,,,,,,,,
6592,0.155146803,,,,,,,,,
6593,0.178372119,,,,,,,,,
6594,0.188347221,,,,,,,,,
6595,0.199794141,,,,,,,,,
6596,0.215935738,,,,,,,,,
6597,0.214187567,,,,,,,,,
6598,0.195919297,,,,,,,,,
6599,0.230443232,,,,,,,,,
6600,0.289752608,,,,,,,,,
6601,0.313874078,,,,,,,,,
6602,0.337548093,,,,,,,,,
6603,0.338157118,,,,,,,,,
6604,0.336558563,,,,,,,,,
6605,0.332933736,,,,,,,,,
6606,0.331743747,,,,,,,,,
6607,0.318471151,,,,,,,,,
6608,0.291108527,,,,,,,,,
6609,0.277596414,,,,,,,,,
6610,0.265434363,,,,,,,,,
6611,0.265514554,,,,,,,,,
6612,0.269380019,,,,,,,,,
6613,0.265842873,,,,,,,,,
6614,0.251172095,,,,,,,,,
6615,0.24556799,,,,,,,,,
6616,0.255056367,,,,,,,,,
6617,0.267915257,,,,,,,,,
6618,0.275402209,,,,,,,,,
6619,0.270801123,,,,,,,,,
6620,0.281371661,,,,,,,,,
6621,0.273499428,,,,,,,,,
6622,0.267481626,,,,,,,,,
6623,0.308590338,,,,,,,,,
6624,0.349332244,,,,,,,,,
6625,0.374878694,,,,,,,,,
6626,0.375081576,,,,,,,,,
6627,0.364059377,,,,,,,,,
6628,0.321461024,,,,,,,,,
6629,0.240658448,,,,,,,,,
6630,0.181563356,,,,,,,,,
6631,0.15125004,,,,,,,,,
6632,0.126410034,,,,,,,,,
6633,0.098403269,,,,,,,,,
6634,0.078767932,,,,,,,,,
6635,0.068517817,,,,,,,,,
6636,0.05366222,,,,,,,,,
6637,0.042070989,,,,,,,,,
6638,0.034902071,,,,,,,,,
6639,0.032196591,,,,,,,,,
6640,0.0322909,,,,,,,,,
6641,0.046166945,,,,,,,,,
6642,0.05793838,,,,,,,,,
6643,0.065297955,,,,,,,,,
6644,0.071471728,,,,,,,,,
6645,0.090705192,,,,,,,,,
6646,0.113227381,,,,,,,,,
6647,0.14675291,,,,,,,,,
6648,0.163623531,,,,,,,,,
6649,0.162925143,,,,,,,,,
6650,0.148836818,,,,,,,,,
6651,0.12363517,,,,,,,,,
6652,0.111425737,,,,,,,,,
6653,0.084047121,,,,,,,,,
6654,0.069003484,,,,,,,,,
6655,0.044801705,,,,,,,,,
6656,0.042945492,,,,,,,,,
6657,0.038058372,,,,,,,,,
6658,0.03483117,,,,,,,,,
6659,0.02786403,,,,,,,,,
6660,0.024541363,,,,,,,,,
6661,0.021259612,,,,,,,,,
6662,0.012412682,,,,,,,,,
6663,0.009204294,,,,,,,,,
6664,0.010274569,,,,,,,,,
6665,0.012351739,,,,,,,,,
6666,0.018335779,,,,,,,,,
6667,0.029836661,,,,,,,,,
6668,0.042046222,,,,,,,,,
6669,0.054932255,,,,,,,,,
6670,0.076771164,,,,,,,,,
6671,0.105353881,,,,,,,,,
6672,0.131607534,,,,,,,,,
6673,0.151929899,,,,,,,,,
6674,0.165973348,,,,,,,,,
6675,0.163952141,,,,,,,,,
6676,0.158092175,,,,,,,,,
6677,0.155253454,,,,,,,,,
6678,0.157906283,,,,,,,,,
6679,0.153018039,,,,,,,,,
6680,0.164823978,,,,,,,,,
6681,0.167854927,,,,,,,,,
6682,0.162437788,,,,,,,,,
6683,0.163337921,,,,,,,,,
6684,0.167941974,,,,,,,,,
6685,0.161747415,,,,,,,,,
6686,0.131842108,,,,,,,,,
6687,0.124652304,,,,,,,,,
6688,0.128108575,,,,,,,,,
6689,0.137071827,,,,,,,,,
6690,0.141678857,,,,,,,,,
6691,0.14714182,,,,,,,,,
6692,0.165584696,,,,,,,,,
6693,0.189322196,,,,,,,,,
6694,0.230862534,,,,,,,,,
6695,0.3052242,,,,,,,,,
6696,0.362967148,,,,,,,,,
6697,0.384891475,,,,,,,,,
6698,0.400652756,,,,,,,,,
6699,0.425259488,,,,,,,,,
6700,0.43854572,,,,,,,,,
6701,0.437584425,,,,,,,,,
6702,0.40019401,,,,,,,,,
6703,0.349039355,,,,,,,,,
6704,0.30511659,,,,,,,,,
6705,0.272940193,,,,,,,,,
6706,0.262529553,,,,,,,,,
6707,0.24021872,,,,,,,,,
6708,0.244245608,,,,,,,,,
6709,0.251425074,,,,,,,,,
6710,0.184695026,,,,,,,,,
6711,0.140370286,,,,,,,,,
6712,0.125720454,,,,,,,,,
6713,0.129516444,,,,,,,,,
6714,0.146557985,,,,,,,,,
6715,0.170749134,,,,,,,,,
6716,0.169013308,,,,,,,,,
6717,0.162270201,,,,,,,,,
6718,0.15646886,,,,,,,,,
6719,0.140810082,,,,,,,,,
6720,0.115766852,,,,,,,,,
6721,0.091288803,,,,,,,,,
6722,0.061967094,,,,,,,,,
6723,0.054298761,,,,,,,,,
6724,0.06070673,,,,,,,,,
6725,0.074684369,,,,,,,,,
6726,0.092568157,,,,,,,,,
6727,0.133840285,,,,,,,,,
6728,0.179130427,,,,,,,,,
6729,0.266216921,,,,,,,,,
6730,0.334747713,,,,,,,,,
6731,0.403874852,,,,,,,,,
6732,0.46238303,,,,,,,,,
6733,0.487843788,,,,,,,,,
6734,0.472270293,,,,,,,,,
6735,0.445446543,,,,,,,,,
6736,0.455678105,,,,,,,,,
6737,0.45421257,,,,,,,,,
6738,0.459069531,,,,,,,,,
6739,0.492621133,,,,,,,,,
6740,0.535564462,,,,,,,,,
6741,0.558544338,,,,,,,,,
6742,0.529584787,,,,,,,,,
6743,0.588051537,,,,,,,,,
6744,0.592719338,,,,,,,,,
6745,0.506517356,,,,,,,,,
6746,0.477198297,,,,,,,,,
6747,0.447804183,,,,,,,,,
6748,0.429119845,,,,,,,,,
6749,0.408815377,,,,,,,,,
6750,0.386902066,,,,,,,,,
6751,0.345130513,,,,,,,,,
6752,0.329258881,,,,,,,,,
6753,0.310275133,,,,,,,,,
6754,0.313598688,,,,,,,,,
6755,0.293234383,,,,,,,,,
6756,0.261643409,,,,,,,,,
6757,0.288311255,,,,,,,,,
6758,0.329769817,,,,,,,,,
6759,0.301464359,,,,,,,,,
6760,0.28401107,,,,,,,,,
6761,0.225656656,,,,,,,,,
6762,0.250523807,,,,,,,,,
6763,0.228962383,,,,,,,,,
6764,0.24781693,,,,,,,,,
6765,0.276245147,,,,,,,,,
6766,0.321290533,,,,,,,,,
6767,0.371642714,,,,,,,,,
6768,0.429439573,,,,,,,,,
6769,0.412063528,,,,,,,,,
6770,0.427505842,,,,,,,,,
6771,0.392891694,,,,,,,,,
6772,0.268673094,,,,,,,,,
6773,0.300468069,,,,,,,,,
6774,0.322739916,,,,,,,,,
6775,0.33552715,,,,,,,,,
6776,0.324364932,,,,,,,,,
6777,0.303903349,,,,,,,,,
6778,0.300090945,,,,,,,,,
6779,0.274696261,,,,,,,,,
6780,0.23392402,,,,,,,,,
6781,0.203639685,,,,,,,,,
6782,0.163213204,,,,,,,,,
6783,0.124351626,,,,,,,,,
6784,0.099547991,,,,,,,,,
6785,0.089494445,,,,,,,,,
6786,0.076001629,,,,,,,,,
6787,0.065141818,,,,,,,,,
6788,0.055182128,,,,,,,,,
6789,0.053600949,,,,,,,,,
6790,0.062015864,,,,,,,,,
6791,0.091318402,,,,,,,,,
6792,0.125531603,,,,,,,,,
6793,0.155966752,,,,,,,,,
6794,0.173479342,,,,,,,,,
6795,0.163934373,,,,,,,,,
6796,0.153055707,,,,,,,,,
6797,0.146093209,,,,,,,,,
6798,0.153980922,,,,,,,,,
6799,0.161544095,,,,,,,,,
6800,0.177817748,,,,,,,,,
6801,0.176816076,,,,,,,,,
6802,0.18099314,,,,,,,,,
6803,0.206685333,,,,,,,,,
6804,0.246409278,,,,,,,,,
6805,0.301235651,,,,,,,,,
6806,0.340649324,,,,,,,,,
6807,0.374280959,,,,,,,,,
6808,0.385244779,,,,,,,,,
6809,0.381179516,,,,,,,,,
6810,0.37468474,,,,,,,,,
6811,0.420424994,,,,,,,,,
6812,0.446027028,,,,,,,,,
6813,0.477515806,,,,,,,,,
6814,0.519907482,,,,,,,,,
6815,0.483537979,,,,,,,,,
6816,0.490141199,,,,,,,,,
6817,0.465223849,,,,,,,,,
6818,0.460654734,,,,,,,,,
6819,0.47250535,,,,,,,,,
6820,0.477977664,,,,,,,,,
6821,0.520833514,,,,,,,,,
6822,0.538728111,,,,,,,,,
6823,0.557344751,,,,,,,,,
6824,0.569675546,,,,,,,,,
6825,0.565838073,,,,,,,,,
6826,0.566600071,,,,,,,,,
6827,0.569331639,,,,,,,,,
6828,0.587495047,,,,,,,,,
6829,0.674577708,,,,,,,,,
6830,0.710411227,,,,,,,,,
6831,0.729301763,,,,,,,,,
6832,0.763424186,,,,,,,,,
6833,0.78592482,,,,,,,,,
6834,0.79866887,,,,,,,,,
6835,0.806118399,,,,,,,,,
6836,0.799168749,,,,,,,,,
6837,0.791380777,,,,,,,,,
6838,0.755053548,,,,,,,,,
6839,0.769594206,,,,,,,,,
6840,0.782665455,,,,,,,,,
6841,0.790029799,,,,,,,,,
6842,0.771665893,,,,,,,,,
6843,0.72907877,,,,,,,,,
6844,0.681602118,,,,,,,,,
6845,0.609222807,,,,,,,,,
6846,0.529850568,,,,,,,,,
6847,0.475877617,,,,,,,,,
6848,0.430957208,,,,,,,,,
6849,0.411903143,,,,,,,,,
6850,0.391708948,,,,,,,,,
6851,0.364821092,,,,,,,,,
6852,0.370284133,,,,,,,,,
6853,0.324389765,,,,,,,,,
6854,0.259613657,,,,,,,,,
6855,0.248225862,,,,,,,,,
6856,0.284593247,,,,,,,,,
6857,0.30912912,,,,,,,,,
6858,0.336060716,,,,,,,,,
6859,0.379370556,,,,,,,,,
6860,0.426523294,,,,,,,,,
6861,0.466769835,,,,,,,,,
6862,0.463210675,,,,,,,,,
6863,0.504202253,,,,,,,,,
6864,0.592147337,,,,,,,,,
6865,0.635168665,,,,,,,,,
6866,0.665517965,,,,,,,,,
6867,0.665213495,,,,,,,,,
6868,0.651674637,,,,,,,,,
6869,0.612377753,,,,,,,,,
6870,0.565906936,,,,,,,,,
6871,0.521130418,,,,,,,,,
6872,0.484657914,,,,,,,,,
6873,0.472662989,,,,,,,,,
6874,0.45623074,,,,,,,,,
6875,0.457883585,,,,,,,,,
6876,0.444936178,,,,,,,,,
6877,0.418872926,,,,,,,,,
6878,0.377557955,,,,,,,,,
6879,0.365273086,,,,,,,,,
6880,0.36411467,,,,,,,,,
6881,0.371681813,,,,,,,,,
6882,0.410953147,,,,,,,,,
6883,0.460065768,,,,,,,,,
6884,0.484586837,,,,,,,,,
6885,0.498839794,,,,,,,,,
6886,0.48151456,,,,,,,,,
6887,0.512807006,,,,,,,,,
6888,0.520439192,,,,,,,,,
6889,0.490279144,,,,,,,,,
6890,0.440363267,,,,,,,,,
6891,0.385974711,,,,,,,,,
6892,0.314634407,,,,,,,,,
6893,0.251772281,,,,,,,,,
6894,0.191391859,,,,,,,,,
6895,0.158941056,,,,,,,,,
6896,0.138301049,,,,,,,,,
6897,0.14266518,,,,,,,,,
6898,0.145951525,,,,,,,,,
6899,0.15122918,,,,,,,,,
6900,0.161404067,,,,,,,,,
6901,0.169290109,,,,,,,,,
6902,0.158148928,,,,,,,,,
6903,0.150737216,,,,,,,,,
6904,0.148064517,,,,,,,,,
6905,0.155431541,,,,,,,,,
6906,0.188393085,,,,,,,,,
6907,0.223103447,,,,,,,,,
6908,0.245293573,,,,,,,,,
6909,0.266168868,,,,,,,,,
6910,0.267682644,,,,,,,,,
6911,0.291759421,,,,,,,,,
6912,0.292110241,,,,,,,,,
6913,0.281823398,,,,,,,,,
6914,0.274161685,,,,,,,,,
6915,0.267534598,,,,,,,,,
6916,0.263090597,,,,,,,,,
6917,0.298432741,,,,,,,,,
6918,0.306936458,,,,,,,,,
6919,0.276388677,,,,,,,,,
6920,0.249466981,,,,,,,,,
6921,0.229918824,,,,,,,,,
6922,0.214575963,,,,,,,,,
6923,0.205220725,,,,,,,,,
6924,0.196508727,,,,,,,,,
6925,0.178567102,,,,,,,,,
6926,0.12757212,,,,,,,,,
6927,0.084552015,,,,,,,,,
6928,0.048831098,,,,,,,,,
6929,0.024698319,,,,,,,,,
6930,0.016768293,,,,,,,,,
6931,0.016762906,,,,,,,,,
6932,0.019380683,,,,,,,,,
6933,0.021175819,,,,,,,,,
6934,0.024581125,,,,,,,,,
6935,0.039877737,,,,,,,,,
6936,0.046439481,,,,,,,,,
6937,0.049135455,,,,,,,,,
6938,0.045792523,,,,,,,,,
6939,0.04604475,,,,,,,,,
6940,0.048440653,,,,,,,,,
6941,0.05003945,,,,,,,,,
6942,0.047371347,,,,,,,,,
6943,0.048175353,,,,,,,,,
6944,0.048881123,,,,,,,,,
6945,0.05293443,,,,,,,,,
6946,0.055891965,,,,,,,,,
6947,0.060238648,,,,,,,,,
6948,0.058093896,,,,,,,,,
6949,0.05233927,,,,,,,,,
6950,0.032481632,,,,,,,,,
6951,0.025230547,,,,,,,,,
6952,0.040622784,,,,,,,,,
6953,0.058863473,,,,,,,,,
6954,0.076401672,,,,,,,,,
6955,0.100888314,,,,,,,,,
6956,0.131580757,,,,,,,,,
6957,0.157836598,,,,,,,,,
6958,0.196886678,,,,,,,,,
6959,0.238819953,,,,,,,,,
6960,0.272253435,,,,,,,,,
6961,0.30305371,,,,,,,,,
6962,0.310868622,,,,,,,,,
6963,0.31993908,,,,,,,,,
6964,0.322535381,,,,,,,,,
6965,0.322053589,,,,,,,,,
6966,0.310589043,,,,,,,,,
6967,0.299870543,,,,,,,,,
6968,0.272969114,,,,,,,,,
6969,0.244614758,,,,,,,,,
6970,0.191490499,,,,,,,,,
6971,0.154249514,,,,,,,,,
6972,0.138469536,,,,,,,,,
6973,0.148426462,,,,,,,,,
6974,0.136468471,,,,,,,,,
6975,0.118149916,,,,,,,,,
6976,0.126374711,,,,,,,,,
6977,0.130733424,,,,,,,,,
6978,0.152034536,,,,,,,,,
6979,0.201169491,,,,,,,,,
6980,0.225502614,,,,,,,,,
6981,0.271711921,,,,,,,,,
6982,0.352178015,,,,,,,,,
6983,0.475841297,,,,,,,,,
6984,0.554135854,,,,,,,,,
6985,0.581370485,,,,,,,,,
6986,0.602874263,,,,,,,,,
6987,0.598067379,,,,,,,,,
6988,0.569764158,,,,,,,,,
6989,0.530596959,,,,,,,,,
6990,0.556875726,,,,,,,,,
6991,0.571159972,,,,,,,,,
6992,0.543006892,,,,,,,,,
6993,0.524187218,,,,,,,,,
6994,0.530429608,,,,,,,,,
6995,0.571039225,,,,,,,,,
6996,0.577343745,,,,,,,,,
6997,0.609968817,,,,,,,,,
6998,0.639176054,,,,,,,,,
6999,0.692976367,,,,,,,,,
7000,0.728241789,,,,,,,,,
7001,0.7380691,,,,,,,,,
7002,0.775740794,,,,,,,,,
7003,0.79369284,,,,,,,,,
7004,0.8091179,,,,,,,,,
7005,0.745149179,,,,,,,,,
7006,0.796343525,,,,,,,,,
7007,0.822476638,,,,,,,,,
7008,0.826824994,,,,,,,,,
7009,0.777054519,,,,,,,,,
7010,0.759782719,,,,,,,,,
7011,0.779842971,,,,,,,,,
7012,0.790175049,,,,,,,,,
7013,0.73889146,,,,,,,,,
7014,0.635571395,,,,,,,,,
7015,0.42720494,,,,,,,,,
7016,0.371536237,,,,,,,,,
7017,0.401317826,,,,,,,,,
7018,0.414526231,,,,,,,,,
7019,0.468999618,,,,,,,,,
7020,0.552109684,,,,,,,,,
7021,0.559990742,,,,,,,,,
7022,0.508266266,,,,,,,,,
7023,0.498027248,,,,,,,,,
7024,0.546773641,,,,,,,,,
7025,0.60020896,,,,,,,,,
7026,0.671947711,,,,,,,,,
7027,0.720185732,,,,,,,,,
7028,0.777558799,,,,,,,,,
7029,0.824765421,,,,,,,,,
7030,0.80387607,,,,,,,,,
7031,0.845958671,,,,,,,,,
7032,0.880177613,,,,,,,,,
7033,0.880723476,,,,,,,,,
7034,0.859856949,,,,,,,,,
7035,0.826636358,,,,,,,,,
7036,0.788928381,,,,,,,,,
7037,0.741468347,,,,,,,,,
7038,0.7198293,,,,,,,,,
7039,0.689169138,,,,,,,,,
7040,0.642311185,,,,,,,,,
7041,0.596992252,,,,,,,,,
7042,0.54346634,,,,,,,,,
7043,0.487637969,,,,,,,,,
7044,0.436565246,,,,,,,,,
7045,0.371304324,,,,,,,,,
7046,0.266467677,,,,,,,,,
7047,0.187904034,,,,,,,,,
7048,0.16820856,,,,,,,,,
7049,0.179686607,,,,,,,,,
7050,0.201638295,,,,,,,,,
7051,0.234861784,,,,,,,,,
7052,0.256059625,,,,,,,,,
7053,0.289317065,,,,,,,,,
7054,0.415073995,,,,,,,,,
7055,0.594651788,,,,,,,,,
7056,0.689979755,,,,,,,,,
7057,0.729208876,,,,,,,,,
7058,0.726521073,,,,,,,,,
7059,0.728454623,,,,,,,,,
7060,0.715266117,,,,,,,,,
7061,0.68425594,,,,,,,,,
7062,0.66468574,,,,,,,,,
7063,0.644871253,,,,,,,,,
7064,0.581287662,,,,,,,,,
7065,0.519206519,,,,,,,,,
7066,0.482326075,,,,,,,,,
7067,0.439571153,,,,,,,,,
7068,0.399614891,,,,,,,,,
7069,0.370839622,,,,,,,,,
7070,0.274503907,,,,,,,,,
7071,0.190122,,,,,,,,,
7072,0.167345326,,,,,,,,,
7073,0.167246865,,,,,,,,,
7074,0.168474193,,,,,,,,,
7075,0.224260327,,,,,,,,,
7076,0.288170635,,,,,,,,,
7077,0.359529948,,,,,,,,,
7078,0.458813649,,,,,,,,,
7079,0.612810584,,,,,,,,,
7080,0.706848806,,,,,,,,,
7081,0.744333797,,,,,,,,,
7082,0.76587803,,,,,,,,,
7083,0.774331193,,,,,,,,,
7084,0.772152827,,,,,,,,,
7085,0.746996853,,,,,,,,,
7086,0.705097771,,,,,,,,,
7087,0.675857395,,,,,,,,,
7088,0.670964672,,,,,,,,,
7089,0.701664408,,,,,,,,,
7090,0.740418315,,,,,,,,,
7091,0.770018171,,,,,,,,,
7092,0.782678938,,,,,,,,,
7093,0.797136978,,,,,,,,,
7094,0.807323806,,,,,,,,,
7095,0.798470167,,,,,,,,,
7096,0.796036615,,,,,,,,,
7097,0.796888478,,,,,,,,,
7098,0.794749344,,,,,,,,,
7099,0.784337892,,,,,,,,,
7100,0.770280235,,,,,,,,,
7101,0.750569933,,,,,,,,,
7102,0.713592288,,,,,,,,,
7103,0.677197661,,,,,,,,,
7104,0.648781614,,,,,,,,,
7105,0.624621073,,,,,,,,,
7106,0.617747857,,,,,,,,,
7107,0.605743353,,,,,,,,,
7108,0.579413544,,,,,,,,,
7109,0.551402768,,,,,,,,,
7110,0.510145342,,,,,,,,,
7111,0.415110941,,,,,,,,,
7112,0.278614918,,,,,,,,,
7113,0.154899168,,,,,,,,,
7114,0.113202295,,,,,,,,,
7115,0.061797433,,,,,,,,,
7116,0.043255357,,,,,,,,,
7117,0.031886399,,,,,,,,,
7118,0.025565229,,,,,,,,,
7119,0.037292963,,,,,,,,,
7120,0.050818159,,,,,,,,,
7121,0.073071978,,,,,,,,,
7122,0.107589416,,,,,,,,,
7123,0.146014274,,,,,,,,,
7124,0.153180872,,,,,,,,,
7125,0.159793227,,,,,,,,,
7126,0.172818448,,,,,,,,,
7127,0.190858387,,,,,,,,,
7128,0.195487133,,,,,,,,,
7129,0.201535612,,,,,,,,,
7130,0.224162622,,,,,,,,,
7131,0.241417726,,,,,,,,,
7132,0.259432694,,,,,,,,,
7133,0.310440251,,,,,,,,,
7134,0.369013684,,,,,,,,,
7135,0.383294137,,,,,,,,,
7136,0.402949819,,,,,,,,,
7137,0.428784999,,,,,,,,,
7138,0.463538539,,,,,,,,,
7139,0.471638364,,,,,,,,,
7140,0.504038953,,,,,,,,,
7141,0.502895959,,,,,,,,,
7142,0.467082957,,,,,,,,,
7143,0.462885638,,,,,,,,,
7144,0.4947199,,,,,,,,,
7145,0.512030075,,,,,,,,,
7146,0.517356258,,,,,,,,,
7147,0.520413664,,,,,,,,,
7148,0.517398071,,,,,,,,,
7149,0.520721116,,,,,,,,,
7150,0.532269641,,,,,,,,,
7151,0.597982673,,,,,,,,,
7152,0.664586199,,,,,,,,,
7153,0.687212888,,,,,,,,,
7154,0.698328523,,,,,,,,,
7155,0.707814362,,,,,,,,,
7156,0.714906154,,,,,,,,,
7157,0.719546499,,,,,,,,,
7158,0.716144575,,,,,,,,,
7159,0.710669972,,,,,,,,,
7160,0.701550715,,,,,,,,,
7161,0.694190948,,,,,,,,,
7162,0.689617662,,,,,,,,,
7163,0.68963164,,,,,,,,,
7164,0.683850395,,,,,,,,,
7165,0.668952741,,,,,,,,,
7166,0.624986723,,,,,,,,,
7167,0.59336253,,,,,,,,,
7168,0.579869285,,,,,,,,,
7169,0.574075337,,,,,,,,,
7170,0.576164121,,,,,,,,,
7171,0.584784733,,,,,,,,,
7172,0.592719683,,,,,,,,,
7173,0.603925245,,,,,,,,,
7174,0.625443691,,,,,,,,,
7175,0.633763672,,,,,,,,,
7176,0.640696425,,,,,,,,,
7177,0.640277209,,,,,,,,,
7178,0.628862772,,,,,,,,,
7179,0.615306878,,,,,,,,,
7180,0.589879061,,,,,,,,,
7181,0.595055447,,,,,,,,,
7182,0.613136205,,,,,,,,,
7183,0.634874602,,,,,,,,,
7184,0.638666839,,,,,,,,,
7185,0.635079498,,,,,,,,,
7186,0.619376524,,,,,,,,,
7187,0.622367481,,,,,,,,,
7188,0.65459906,,,,,,,,,
7189,0.664138055,,,,,,,,,
7190,0.637272099,,,,,,,,,
7191,0.641872692,,,,,,,,,
7192,0.662228665,,,,,,,,,
7193,0.711999778,,,,,,,,,
7194,0.740430003,,,,,,,,,
7195,0.729286757,,,,,,,,,
7196,0.734353681,,,,,,,,,
7197,0.718256485,,,,,,,,,
7198,0.675618143,,,,,,,,,
7199,0.715625411,,,,,,,,,
7200,0.765999271,,,,,,,,,
7201,0.844303371,,,,,,,,,
7202,0.876970331,,,,,,,,,
7203,0.898326312,,,,,,,,,
7204,0.895466342,,,,,,,,,
7205,0.859233653,,,,,,,,,
7206,0.834499146,,,,,,,,,
7207,0.834318715,,,,,,,,,
7208,0.839109403,,,,,,,,,
7209,0.851909841,,,,,,,,,
7210,0.860206422,,,,,,,,,
7211,0.843824875,,,,,,,,,
7212,0.819589309,,,,,,,,,
7213,0.80030468,,,,,,,,,
7214,0.739265923,,,,,,,,,
7215,0.720874094,,,,,,,,,
7216,0.710580024,,,,,,,,,
7217,0.69075028,,,,,,,,,
7218,0.695998811,,,,,,,,,
7219,0.722232618,,,,,,,,,
7220,0.736799762,,,,,,,,,
7221,0.740426997,,,,,,,,,
7222,0.676651176,,,,,,,,,
7223,0.713383271,,,,,,,,,
7224,0.722777481,,,,,,,,,
7225,0.698433115,,,,,,,,,
7226,0.671485672,,,,,,,,,
7227,0.641512346,,,,,,,,,
7228,0.584628465,,,,,,,,,
7229,0.525975855,,,,,,,,,
7230,0.494476083,,,,,,,,,
7231,0.451158119,,,,,,,,,
7232,0.387509006,,,,,,,,,
7233,0.342088471,,,,,,,,,
7234,0.307533052,,,,,,,,,
7235,0.291186407,,,,,,,,,
7236,0.262765061,,,,,,,,,
7237,0.239071902,,,,,,,,,
7238,0.18964469,,,,,,,,,
7239,0.146759517,,,,,,,,,
7240,0.127112886,,,,,,,,,
7241,0.133076637,,,,,,,,,
7242,0.1468164,,,,,,,,,
7243,0.165235446,,,,,,,,,
7244,0.190808117,,,,,,,,,
7245,0.206254626,,,,,,,,,
7246,0.224134053,,,,,,,,,
7247,0.320626133,,,,,,,,,
7248,0.381584159,,,,,,,,,
7249,0.417446775,,,,,,,,,
7250,0.448809931,,,,,,,,,
7251,0.466449831,,,,,,,,,
7252,0.468957933,,,,,,,,,
7253,0.453219217,,,,,,,,,
7254,0.43786161,,,,,,,,,
7255,0.447670588,,,,,,,,,
7256,0.445257929,,,,,,,,,
7257,0.411973779,,,,,,,,,
7258,0.364062765,,,,,,,,,
7259,0.317986597,,,,,,,,,
7260,0.270906398,,,,,,,,,
7261,0.222548325,,,,,,,,,
7262,0.159952645,,,,,,,,,
7263,0.093309351,,,,,,,,,
7264,0.063997311,,,,,,,,,
7265,0.055244521,,,,,,,,,
7266,0.053401345,,,,,,,,,
7267,0.052188542,,,,,,,,,
7268,0.051470952,,,,,,,,,
7269,0.050509411,,,,,,,,,
7270,0.060413866,,,,,,,,,
7271,0.065227107,,,,,,,,,
7272,0.079481957,,,,,,,,,
7273,0.091583753,,,,,,,,,
7274,0.098625888,,,,,,,,,
7275,0.124801868,,,,,,,,,
7276,0.149394833,,,,,,,,,
7277,0.16499512,,,,,,,,,
7278,0.180437635,,,,,,,,,
7279,0.191560269,,,,,,,,,
7280,0.211083457,,,,,,,,,
7281,0.237377904,,,,,,,,,
7282,0.254170028,,,,,,,,,
7283,0.278177026,,,,,,,,,
7284,0.299343084,,,,,,,,,
7285,0.319360788,,,,,,,,,
7286,0.299207632,,,,,,,,,
7287,0.261342224,,,,,,,,,
7288,0.260343066,,,,,,,,,
7289,0.294408045,,,,,,,,,
7290,0.353874804,,,,,,,,,
7291,0.432989488,,,,,,,,,
7292,0.516724688,,,,,,,,,
7293,0.577137103,,,,,,,,,
7294,0.714539494,,,,,,,,,
7295,0.829289648,,,,,,,,,
7296,0.870952859,,,,,,,,,
7297,0.893412807,,,,,,,,,
7298,0.888701351,,,,,,,,,
7299,0.888066769,,,,,,,,,
7300,0.900510299,,,,,,,,,
7301,0.888259195,,,,,,,,,
7302,0.872140712,,,,,,,,,
7303,0.843639189,,,,,,,,,
7304,0.7885746,,,,,,,,,
7305,0.786099444,,,,,,,,,
7306,0.787921356,,,,,,,,,
7307,0.774125657,,,,,,,,,
7308,0.739702719,,,,,,,,,
7309,0.686172146,,,,,,,,,
7310,0.600699906,,,,,,,,,
7311,0.558799746,,,,,,,,,
7312,0.528750849,,,,,,,,,
7313,0.501931264,,,,,,,,,
7314,0.440052726,,,,,,,,,
7315,0.41805626,,,,,,,,,
7316,0.414215784,,,,,,,,,
7317,0.396077581,,,,,,,,,
7318,0.378618174,,,,,,,,,
7319,0.489482579,,,,,,,,,
7320,0.671443636,,,,,,,,,
7321,0.715786786,,,,,,,,,
7322,0.749945631,,,,,,,,,
7323,0.742605935,,,,,,,,,
7324,0.709292306,,,,,,,,,
7325,0.670881606,,,,,,,,,
7326,0.628442624,,,,,,,,,
7327,0.586096497,,,,,,,,,
7328,0.563374448,,,,,,,,,
7329,0.546574039,,,,,,,,,
7330,0.525983402,,,,,,,,,
7331,0.519887541,,,,,,,,,
7332,0.513888474,,,,,,,,,
7333,0.522177894,,,,,,,,,
7334,0.500159443,,,,,,,,,
7335,0.455722976,,,,,,,,,
7336,0.42647051,,,,,,,,,
7337,0.409721781,,,,,,,,,
7338,0.407661959,,,,,,,,,
7339,0.408369218,,,,,,,,,
7340,0.42505445,,,,,,,,,
7341,0.440159005,,,,,,,,,
7342,0.475848372,,,,,,,,,
7343,0.531214363,,,,,,,,,
7344,0.583141691,,,,,,,,,
7345,0.621428407,,,,,,,,,
7346,0.645405637,,,,,,,,,
7347,0.662706398,,,,,,,,,
7348,0.668904074,,,,,,,,,
7349,0.673534218,,,,,,,,,
7350,0.672221578,,,,,,,,,
7351,0.662489133,,,,,,,,,
7352,0.648514862,,,,,,,,,
7353,0.633949318,,,,,,,,,
7354,0.622677153,,,,,,,,,
7355,0.614296398,,,,,,,,,
7356,0.609757414,,,,,,,,,
7357,0.606459479,,,,,,,,,
7358,0.593083825,,,,,,,,,
7359,0.574341235,,,,,,,,,
7360,0.570225839,,,,,,,,,
7361,0.571501108,,,,,,,,,
7362,0.568770162,,,,,,,,,
7363,0.573853607,,,,,,,,,
7364,0.597740208,,,,,,,,,
7365,0.63172629,,,,,,,,,
